vin,model,primary_failed_part_capital,primary_failed_part,part_family,mileage_bucket,age_bucket,date,manufacturing_date,dtc_code,claims_count,repairs_count,recalls_count,predicted_claim_prob,supplier_name,supplier_id,supplier_quality_score,defect_rate,failure_description,current_lat,current_lon,city,dealer_name,dealer_lat,dealer_lon,dealer_distance_km,customer_email,customer_mobile
1N4AARJ1500080,Sentra,Brake Caliper,Brake Caliper,Brakes,10-30k,3-5yr,2025-01-17,2020-08-17,C1201,0,1,0,0.0644,Brembo North America,D984E5F8,95,0.05,Rotor warping due to thermal cycling,32.793277,-96.882946,"Dallas, TX",Dallas Central Nissan,32.7867,-96.787,10.67,bijus.digital.world@gmail.com,+91 9380636750
1N4AZNJ1500081,Leaf,Torque Converter,Torque Converter,Transmission,30-60k,1-3yr,2025-02-10,2023-11-10,,0,0,0,0.062,Aisin AW North America,4FC24710,80,0.2,No failure detected,25.7617,-80.137566,"Miami, FL",Miami Beach Nissan,25.7717,-80.1818,5.03,bijus.digital.world@gmail.com,+91 9380636750
1N4BGND1000082,Ariya,12V Battery,12V Battery,Battery,30-60k,1-3yr,2025-01-14,2022-11-14,,0,0,0,0.0732,LG Energy Solution,A1D0557A,92,0.08,No failure detected,45.475033,-73.604417,"Montreal, QC",Montreal Nissan Centre,45.5117,-73.5573,6.63,bijus.digital.world@gmail.com,+91 9380636750
1N4AAPJ1200083,Sentra,12V Battery,12V Battery,Battery,10-30k,1-3yr,2025-06-14,2023-12-14,,0,0,0,0.0215,AESC (Automotive Energy Supply),97330D39,88,0.12,No failure detected,43.586894,-79.427344,"Toronto, ON",Toronto Nissan Centre,43.6632,-79.3732,10.39,bijus.digital.world@gmail.com,+91 9380636750
1N4AAPJ1500084,Sentra,Brake Pad,Brake Pad,Brakes,0-10k,<1yr,2025-04-20,2024-12-20,,0,0,0,0.1652,Brembo North America,D984E5F8,95,0.05,No failure detected,33.80918,-84.417369,"Atlanta, GA",Atlanta South Nissan,33.759,-84.378,7.08,bijus.digital.world@gmail.com,+91 9380636750
1N4AAMK1100085,Sentra,12V Battery,12V Battery,Battery,10-30k,1-3yr,2025-05-14,2023-10-14,,0,0,0,0.0537,AESC (Automotive Energy Supply),97330D39,88,0.12,No failure detected,43.66347,-79.417614,"Toronto, ON",Toronto Nissan Centre,43.6632,-79.3732,4.93,bijus.digital.world@gmail.com,+91 9380636750
1N4BGNB1600086,Ariya,Brake Caliper,Brake Caliper,Brakes,60k+,1-3yr,2025-01-31,2023-05-31,C1203,1,1,0,0.1208,Continental Automotive Systems,14B23416,78,0.22,Rotor warping due to thermal cycling,36.099269,-115.076377,"Las Vegas, NV",United Nissan,36.1799,-115.1298,10.74,bijus.digital.world@gmail.com,+91 9380636750
1N4AAMD1600087,Sentra,Brake Rotor,Brake Rotor,Brakes,30-60k,3-5yr,2025-04-08,2022-04-08,,0,0,0,0.0201,Akebono Brake Corporation,4AC396F1,82,0.18,No failure detected,39.777398,-105.008318,"Denver, CO",Denver Mountain Nissan,39.7492,-104.9803,4.41,bijus.digital.world@gmail.com,+91 9380636750
1N4BGNF1700088,Ariya,Spare Tire,Spare Tire,Tires,10-30k,1-3yr,2025-01-24,2023-05-24,,0,0,0,0.0914,Bridgestone Americas,18C7AD62,90,0.1,No failure detected,49.281078,-123.196736,"Vancouver, BC",Vancouver Nissan Service,49.2927,-123.1107,9.64,bijus.digital.world@gmail.com,+91 9380636750
1N4BGRJ1400089,Ariya,Torque Converter,Torque Converter,Transmission,30-60k,3-5yr,2025-04-11,2020-11-11,,0,0,0,0.0502,Aisin AW North America,4FC24710,80,0.2,No failure detected,32.828051,-96.750694,"Dallas, TX",Dallas Central Nissan,32.7867,-96.787,6.11,bijus.digital.world@gmail.com,+91 9380636750
1N4BGPK1100090,Ariya,Gearbox,Gearbox,Transmission,10-30k,1-3yr,2025-01-16,2023-06-16,,0,0,0,0.0551,ZF Friedrichshafen NA,67A49191,72,0.28,No failure detected,33.523715,-111.986072,"Phoenix, AZ",Phoenix Valley Nissan,33.4584,-112.064,11.29,bijus.digital.world@gmail.com,+91 9380636750
1N4AZMK1700091,Leaf,Torque Converter,Torque Converter,Transmission,10-30k,1-3yr,2025-04-26,2024-01-26,,0,0,0,0.0556,Aisin AW North America,4FC24710,80,0.2,No failure detected,33.996524,-118.300817,"Los Angeles, CA",LA Metro Nissan Center,34.0622,-118.2337,10.42,bijus.digital.world@gmail.com,+91 9380636750
1N4AZMD1600092,Leaf,Front Tire,Front Tire,Tires,30-60k,5+yr,2025-02-28,2018-08-28,,0,0,0,0.4406,Goodyear Tire & Rubber,819C1E2D,85,0.15,No failure detected,42.426586,-71.086287,"Boston, MA",Boston Harbor Nissan,42.3701,-71.0489,7.52,bijus.digital.world@gmail.com,+91 9380636750
1N4BGNA1100093,Ariya,12V Battery,12V Battery,Battery,10-30k,3-5yr,2025-03-30,2022-03-30,,0,0,0,0.0626,AESC (Automotive Energy Supply),97330D39,88,0.12,No failure detected,47.535569,-122.359487,"Seattle, WA",Seattle Pacific Nissan,47.6162,-122.3221,9.87,bijus.digital.world@gmail.com,+91 9380636750
1N4AAMA1900094,Sentra,Brake Rotor,Brake Rotor,Brakes,30-60k,3-5yr,2025-04-26,2021-06-26,,0,0,0,0.089,Brembo North America,D984E5F8,95,0.05,No failure detected,39.923591,-75.099795,"Philadelphia, PA",Philly Metro Nissan,39.9626,-75.1552,7.52,bijus.digital.world@gmail.com,+91 9380636750
1N4AZRK1700095,Leaf,Front Tire,Front Tire,Tires,0-10k,<1yr,2025-02-18,2024-05-18,,0,0,0,0.1023,Goodyear Tire & Rubber,819C1E2D,85,0.15,No failure detected,25.677015,-80.227476,"Miami, FL",Miami Beach Nissan,25.7717,-80.1818,11.67,bijus.digital.world@gmail.com,+91 9380636750
1N4AZMJ1800096,Leaf,Gearbox,Gearbox,Transmission,0-10k,<1yr,2025-01-31,2024-05-31,,0,0,0,0.0588,ZF Friedrichshafen NA,67A49191,72,0.28,No failure detected,36.207738,-115.114755,"Las Vegas, NV",United Nissan,36.1799,-115.1298,3.51,bijus.digital.world@gmail.com,+91 9380636750
1N4AAND1800097,Sentra,Brake Rotor,Brake Rotor,Brakes,30-60k,1-3yr,2025-04-06,2022-05-06,C1202,1,1,0,0.0671,Akebono Brake Corporation,4AC396F1,82,0.18,ABS sensor malfunction,45.526745,-73.618651,"Montreal, QC",Montreal Nissan Centre,45.5117,-73.5573,7.01,bijus.digital.world@gmail.com,+91 9380636750
1N4AZRD1600098,Leaf,Brake Caliper,Brake Caliper,Brakes,0-10k,<1yr,2025-06-19,2025-02-19,,0,0,0,0.01,Continental Automotive Systems,14B23416,78,0.22,No failure detected,40.66307,-73.91609,"New York, NY",Manhattan Nissan Service,40.7228,-74.016,12.92,bijus.digital.world@gmail.com,+91 9380636750
1N4BGRJ1600099,Ariya,HV Battery,HV Battery,Battery,0-10k,<1yr,2025-03-11,2024-09-11,,0,0,0,0.2219,Envision AESC,BA98DA71,75,0.25,No failure detected,40.747395,-74.057892,"New York, NY",Manhattan Nissan Service,40.7228,-74.016,5.39,bijus.digital.world@gmail.com,+91 9380636750
1N4AZPD1000100,Leaf,Brake Pad,Brake Pad,Brakes,30-60k,1-3yr,2025-06-17,2023-05-17,,0,0,0,0.3835,Continental Automotive Systems,14B23416,78,0.22,No failure detected,45.443849,-122.74795,"Portland, OR",Portland Nissan Center,45.5252,-122.6684,12.63,bijus.digital.world@gmail.com,+91 9380636750
1N4AZPD1800101,Leaf,Torque Converter,Torque Converter,Transmission,10-30k,3-5yr,2025-05-31,2022-03-31,,0,0,0,0.0596,ZF Friedrichshafen NA,67A49191,72,0.28,No failure detected,42.293253,-71.123224,"Boston, MA",Boston Harbor Nissan,42.3701,-71.0489,11.87,bijus.digital.world@gmail.com,+91 9380636750
1N4BGMJ1400102,Ariya,12V Battery,12V Battery,Battery,10-30k,3-5yr,2025-05-17,2022-05-17,,0,0,0,0.0606,LG Energy Solution,A1D0557A,92,0.08,No failure detected,40.664151,-74.074829,"New York, NY",Manhattan Nissan Service,40.7228,-74.016,9.22,bijus.digital.world@gmail.com,+91 9380636750
1N4BGPF1500103,Ariya,Torque Converter,Torque Converter,Transmission,10-30k,1-3yr,2025-04-21,2023-11-21,,0,0,0,0.0278,JATCO North America,BD01AAB5,88,0.12,No failure detected,29.814995,-95.376106,"Houston, TX",Houston Central Nissan,29.7704,-95.3598,5.27,bijus.digital.world@gmail.com,+91 9380636750
1N4AZPK1100104,Leaf,Brake Rotor,Brake Rotor,Brakes,30-60k,5+yr,2025-02-01,2018-10-12,,0,0,0,0.0899,Akebono Brake Corporation,4AC396F1,82,0.18,No failure detected,40.727755,-74.002036,"New York, NY",Manhattan Nissan Service,40.7228,-74.016,1.64,bijus.digital.world@gmail.com,+91 9380636750
1N4AZRK1900105,Leaf,HV Battery,HV Battery,Battery,0-10k,<1yr,2025-01-26,2024-03-26,,0,0,0,0.28,AESC (Automotive Energy Supply),97330D39,88,0.12,No failure detected,45.441146,-122.663445,"Portland, OR",Portland Nissan Center,45.5252,-122.6684,9.35,bijus.digital.world@gmail.com,+91 9380636750
1N4BGPB1700106,Ariya,Gearbox,Gearbox,Transmission,30-60k,1-3yr,2025-05-22,2024-02-22,,0,0,0,0.0554,Aisin AW North America,4FC24710,80,0.2,No failure detected,39.881068,-75.202677,"Philadelphia, PA",Philly Metro Nissan,39.9626,-75.1552,10.47,bijus.digital.world@gmail.com,+91 9380636750
1N4BGMD1400107,Ariya,Brake Pad,Brake Pad,Brakes,10-30k,<1yr,2025-04-17,2024-10-17,,0,0,0,0.2108,Continental Automotive Systems,14B23416,78,0.22,No failure detected,42.38046,-71.022864,"Boston, MA",Boston Harbor Nissan,42.3701,-71.0489,3.11,bijus.digital.world@gmail.com,+91 9380636750
1N4BGRB1700108,Ariya,Brake Rotor,Brake Rotor,Brakes,0-10k,3-5yr,2025-06-17,2021-09-17,P0500,0,1,0,0.0349,Continental Automotive Systems,14B23416,78,0.22,ABS sensor malfunction,29.761121,-95.375386,"Houston, TX",Houston Central Nissan,29.7704,-95.3598,2.01,bijus.digital.world@gmail.com,+91 9380636750
1N4AZPD1900109,Leaf,Clutch,Clutch,Transmission,10-30k,1-3yr,2025-05-08,2023-11-08,,0,0,0,0.035,ZF Friedrichshafen NA,67A49191,72,0.28,No failure detected,33.742333,-84.463495,"Atlanta, GA",Atlanta South Nissan,33.759,-84.378,9.67,bijus.digital.world@gmail.com,+91 9380636750
1N4BGNF1200110,Ariya,Rear Tire,Rear Tire,Tires,30-60k,3-5yr,2025-02-11,2021-03-11,,0,0,0,0.2275,Goodyear Tire & Rubber,819C1E2D,85,0.15,No failure detected,33.4284,-112.030396,"Phoenix, AZ",Phoenix Valley Nissan,33.4584,-112.064,5.0,bijus.digital.world@gmail.com,+91 9380636750
1N4AZPF1300111,Leaf,Clutch,Clutch,Transmission,0-10k,<1yr,2025-06-07,2024-12-07,,0,0,0,0.0102,JATCO North America,BD01AAB5,88,0.12,No failure detected,45.495394,-73.546039,"Montreal, QC",Montreal Nissan Centre,45.5117,-73.5573,2.2,bijus.digital.world@gmail.com,+91 9380636750
1N4AAPJ1100112,Sentra,Rear Tire,Rear Tire,Tires,60k+,1-3yr,2025-05-17,2022-06-17,,0,0,0,0.1702,Bridgestone Americas,18C7AD62,90,0.1,No failure detected,45.439718,-73.609282,"Montreal, QC",Montreal Nissan Centre,45.5117,-73.5573,9.86,bijus.digital.world@gmail.com,+91 9380636750
1N4BGRB1500113,Ariya,Brake Caliper,Brake Caliper,Brakes,10-30k,3-5yr,2025-02-10,2020-07-10,,0,0,0,0.0729,Akebono Brake Corporation,4AC396F1,82,0.18,No failure detected,43.662209,-79.436173,"Toronto, ON",Toronto Nissan Centre,43.6632,-79.3732,6.99,bijus.digital.world@gmail.com,+91 9380636750
1N4AAMA1200114,Sentra,HV Battery,HV Battery,Battery,0-10k,<1yr,2025-04-30,2024-09-30,P0A80,1,0,0,0.2205,AESC (Automotive Energy Supply),97330D39,88,0.12,Thermal runaway protection system malfunction,29.827787,-95.350881,"Houston, TX",Houston Central Nissan,29.7704,-95.3598,6.45,bijus.digital.world@gmail.com,+91 9380636750
1N4AAPF1900115,Sentra,12V Battery,12V Battery,Battery,0-10k,1-3yr,2025-06-01,2023-03-01,,0,0,0,0.0687,Envision AESC,BA98DA71,75,0.25,No failure detected,42.362803,-70.976377,"Boston, MA",Boston Harbor Nissan,42.3701,-71.0489,8.09,bijus.digital.world@gmail.com,+91 9380636750
1N4BGPD1500116,Ariya,12V Battery,12V Battery,Battery,10-30k,<1yr,2025-06-12,2024-08-12,P0A80,0,1,0,0.0543,LG Energy Solution,A1D0557A,92,0.08,Cell degradation due to thermal stress,39.728029,-104.959129,"Denver, CO",Denver Mountain Nissan,39.7492,-104.9803,3.32,bijus.digital.world@gmail.com,+91 9380636750
1N4AZPJ1000117,Leaf,Spare Tire,Spare Tire,Tires,10-30k,3-5yr,2025-05-04,2022-01-04,,0,0,0,0.0928,Goodyear Tire & Rubber,819C1E2D,85,0.15,No failure detected,37.693098,-122.474715,"San Francisco, CA",Bay Area Nissan Service Center,37.7849,-122.4094,12.51,bijus.digital.world@gmail.com,+91 9380636750
1N4AAMK1000118,Sentra,Brake Caliper,Brake Caliper,Brakes,10-30k,<1yr,2025-06-29,2025-02-28,C1202,1,1,0,0.0567,Continental Automotive Systems,14B23416,78,0.22,Pad material decomposition from excessive heat,39.88233,-75.116371,"Philadelphia, PA",Philly Metro Nissan,39.9626,-75.1552,9.9,bijus.digital.world@gmail.com,+91 9380636750
1N4AZNB1900119,Leaf,Spare Tire,Spare Tire,Tires,10-30k,1-3yr,2025-05-03,2023-07-03,,0,0,0,0.1033,Goodyear Tire & Rubber,819C1E2D,85,0.15,No failure detected,42.329109,-70.970071,"Boston, MA",Boston Harbor Nissan,42.3701,-71.0489,9.86,bijus.digital.world@gmail.com,+91 9380636750
1N4AZNA1600120,Leaf,Brake Caliper,Brake Caliper,Brakes,0-10k,1-3yr,2025-04-07,2022-08-07,,0,0,0,0.0503,Brembo North America,D984E5F8,95,0.05,No failure detected,34.062831,-118.27325,"Los Angeles, CA",LA Metro Nissan Center,34.0622,-118.2337,4.39,bijus.digital.world@gmail.com,+91 9380636750
1N4AZMB1200121,Leaf,12V Battery,12V Battery,Battery,10-30k,3-5yr,2025-06-28,2021-10-28,,0,0,0,0.0273,AESC (Automotive Energy Supply),97330D39,88,0.12,No failure detected,33.41885,-111.99364,"Phoenix, AZ",Phoenix Valley Nissan,33.4584,-112.064,8.96,bijus.digital.world@gmail.com,+91 9380636750
1N4AANK1800122,Sentra,12V Battery,12V Battery,Battery,10-30k,<1yr,2025-03-13,2025-02-13,,0,0,0,0.062,LG Energy Solution,A1D0557A,92,0.08,No failure detected,42.330731,-71.024846,"Boston, MA",Boston Harbor Nissan,42.3701,-71.0489,5.12,bijus.digital.world@gmail.com,+91 9380636750
1N4AAPB1300123,Sentra,Battery Cable,Battery Cable,Battery,30-60k,3-5yr,2025-01-29,2020-09-29,P0563,0,1,0,0.0943,Envision AESC,BA98DA71,75,0.25,Cell degradation due to thermal stress,41.889632,-87.692683,"Chicago, IL",Chicago Downtown Nissan,41.8881,-87.6198,8.09,bijus.digital.world@gmail.com,+91 9380636750
1N4AZMK1100124,Leaf,Torque Converter,Torque Converter,Transmission,60k+,5+yr,2025-02-10,2018-03-23,,0,0,0,0.1301,JATCO North America,BD01AAB5,88,0.12,No failure detected,40.04233,-75.108443,"Philadelphia, PA",Philly Metro Nissan,39.9626,-75.1552,10.26,bijus.digital.world@gmail.com,+91 9380636750
1N4AAMD1000125,Sentra,Brake Caliper,Brake Caliper,Brakes,30-60k,3-5yr,2025-06-16,2022-06-16,,0,0,0,0.1014,Continental Automotive Systems,14B23416,78,0.22,No failure detected,49.219457,-123.061781,"Vancouver, BC",Vancouver Nissan Service,49.2927,-123.1107,9.78,bijus.digital.world@gmail.com,+91 9380636750
1N4AZPK1200126,Leaf,Brake Rotor,Brake Rotor,Brakes,60k+,1-3yr,2025-03-22,2022-11-22,,0,0,0,0.0527,Akebono Brake Corporation,4AC396F1,82,0.18,No failure detected,25.842241,-80.155584,"Miami, FL",Miami Beach Nissan,25.7717,-80.1818,8.35,bijus.digital.world@gmail.com,+91 9380636750
1N4BGMF1300127,Ariya,Rear Tire,Rear Tire,Tires,0-10k,1-3yr,2025-06-16,2023-01-16,,0,0,0,0.1142,Goodyear Tire & Rubber,819C1E2D,85,0.15,No failure detected,37.807332,-122.424986,"San Francisco, CA",Bay Area Nissan Service Center,37.7849,-122.4094,3.03,bijus.digital.world@gmail.com,+91 9380636750
1N4BGMJ1800128,Ariya,Brake Pad,Brake Pad,Brakes,30-60k,1-3yr,2025-04-10,2023-04-10,,0,0,0,0.372,Brembo North America,D984E5F8,95,0.05,No failure detected,40.700548,-74.007802,"New York, NY",Manhattan Nissan Service,40.7228,-74.016,2.63,bijus.digital.world@gmail.com,+91 9380636750
1N4AZNB1800129,Leaf,Spare Tire,Spare Tire,Tires,0-10k,<1yr,2025-03-22,2024-07-22,,0,0,0,0.0136,Goodyear Tire & Rubber,819C1E2D,85,0.15,No failure detected,41.95792,-87.617728,"Chicago, IL",Chicago Downtown Nissan,41.8881,-87.6198,7.75,bijus.digital.world@gmail.com,+91 9380636750
1N4AAPF1000130,Sentra,Front Tire,Front Tire,Tires,10-30k,3-5yr,2025-05-30,2020-06-30,C1201,1,1,0,0.1773,Bridgestone Americas,18C7AD62,90,0.1,Uneven wear from alignment issues,49.22252,-123.118718,"Vancouver, BC",Vancouver Nissan Service,49.2927,-123.1107,7.84,bijus.digital.world@gmail.com,+91 9380636750
1N4AARD1100131,Sentra,12V Battery,12V Battery,Battery,0-10k,1-3yr,2025-05-13,2023-03-13,,0,0,0,0.0318,LG Energy Solution,A1D0557A,92,0.08,No failure detected,47.647281,-122.417325,"Seattle, WA",Seattle Pacific Nissan,47.6162,-122.3221,11.12,bijus.digital.world@gmail.com,+91 9380636750
1N4AAMB1700132,Sentra,HV Battery,HV Battery,Battery,10-30k,1-3yr,2025-03-23,2022-08-23,,0,0,0,0.2894,AESC (Automotive Energy Supply),97330D39,88,0.12,No failure detected,45.454313,-73.533786,"Montreal, QC",Montreal Nissan Centre,45.5117,-73.5573,6.88,bijus.digital.world@gmail.com,+91 9380636750
1N4BGRD1900133,Ariya,HV Battery,HV Battery,Battery,10-30k,1-3yr,2025-01-26,2023-07-26,,0,0,0,0.3881,Envision AESC,BA98DA71,75,0.25,No failure detected,45.529614,-122.633895,"Portland, OR",Portland Nissan Center,45.5252,-122.6684,3.86,bijus.digital.world@gmail.com,+91 9380636750
1N4AAPJ1900134,Sentra,Brake Rotor,Brake Rotor,Brakes,60k+,5+yr,2025-06-07,2020-06-07,,0,0,0,0.1495,Brembo North America,D984E5F8,95,0.05,No failure detected,29.693553,-95.325836,"Houston, TX",Houston Central Nissan,29.7704,-95.3598,9.33,bijus.digital.world@gmail.com,+91 9380636750
1N4AZMJ1100135,Leaf,Spare Tire,Spare Tire,Tires,30-60k,1-3yr,2025-04-04,2022-05-04,,0,0,0,0.0969,Bridgestone Americas,18C7AD62,90,0.1,No failure detected,49.206664,-123.113673,"Vancouver, BC",Vancouver Nissan Service,49.2927,-123.1107,9.56,bijus.digital.world@gmail.com,+91 9380636750
1N4BGMK1600136,Ariya,Clutch,Clutch,Transmission,10-30k,1-3yr,2025-05-11,2023-10-11,,0,0,0,0.0203,Aisin AW North America,4FC24710,80,0.2,No failure detected,37.831837,-122.362103,"San Francisco, CA",Bay Area Nissan Service Center,37.7849,-122.4094,7.4,bijus.digital.world@gmail.com,+91 9380636750
1N4BGNA1400137,Ariya,Gearbox,Gearbox,Transmission,30-60k,1-3yr,2025-06-29,2023-07-29,,0,0,0,0.084,ZF Friedrichshafen NA,67A49191,72,0.28,No failure detected,32.725168,-96.873396,"Dallas, TX",Dallas Central Nissan,32.7867,-96.787,11.77,bijus.digital.world@gmail.com,+91 9380636750
1N4AARD1800138,Sentra,Brake Caliper,Brake Caliper,Brakes,10-30k,1-3yr,2025-06-02,2024-02-02,C1203,1,1,0,0.053,Akebono Brake Corporation,4AC396F1,82,0.18,Hydraulic fluid contamination,41.963325,-87.6898,"Chicago, IL",Chicago Downtown Nissan,41.8881,-87.6198,11.41,bijus.digital.world@gmail.com,+91 9380636750
1N4AZND1900139,Leaf,Clutch,Clutch,Transmission,0-10k,<1yr,2025-04-23,2025-02-23,P0731,0,1,0,0.0174,Aisin AW North America,4FC24710,80,0.2,Solenoid valve sticking causing shift delays,39.755957,-105.027777,"Denver, CO",Denver Mountain Nissan,39.7492,-104.9803,5.32,bijus.digital.world@gmail.com,+91 9380636750
1N4AZMB1200140,Leaf,Gearbox,Gearbox,Transmission,30-60k,5+yr,2025-01-11,2018-09-16,,0,0,0,0.1509,ZF Friedrichshafen NA,67A49191,72,0.28,No failure detected,49.303961,-123.135295,"Vancouver, BC",Vancouver Nissan Service,49.2927,-123.1107,3.0,bijus.digital.world@gmail.com,+91 9380636750
1N4BGNJ1900141,Ariya,Brake Rotor,Brake Rotor,Brakes,10-30k,<1yr,2025-03-27,2024-10-27,,0,0,0,0.0193,Continental Automotive Systems,14B23416,78,0.22,No failure detected,42.339559,-71.114576,"Boston, MA",Boston Harbor Nissan,42.3701,-71.0489,8.04,bijus.digital.world@gmail.com,+91 9380636750
1N4AANJ1900142,Sentra,Spare Tire,Spare Tire,Tires,10-30k,<1yr,2025-05-21,2024-11-21,,0,0,0,0.0809,Bridgestone Americas,18C7AD62,90,0.1,No failure detected,33.762694,-84.431063,"Atlanta, GA",Atlanta South Nissan,33.759,-84.378,5.9,bijus.digital.world@gmail.com,+91 9380636750
1N4AZMD1000143,Leaf,Brake Pad,Brake Pad,Brakes,10-30k,1-3yr,2025-06-22,2023-06-22,,0,0,0,0.2138,Brembo North America,D984E5F8,95,0.05,No failure detected,37.812558,-122.346067,"San Francisco, CA",Bay Area Nissan Service Center,37.7849,-122.4094,7.67,bijus.digital.world@gmail.com,+91 9380636750
1N4AZNA1000144,Leaf,Battery Cable,Battery Cable,Battery,10-30k,1-3yr,2025-01-02,2022-02-02,,0,0,0,0.0292,AESC (Automotive Energy Supply),97330D39,88,0.12,No failure detected,33.698009,-84.298811,"Atlanta, GA",Atlanta South Nissan,33.759,-84.378,11.09,bijus.digital.world@gmail.com,+91 9380636750
1N4AARA1400145,Sentra,HV Battery,HV Battery,Battery,30-60k,3-5yr,2025-06-22,2020-07-22,P0A7F,1,1,0,0.8159,AESC (Automotive Energy Supply),97330D39,88,0.12,Premature capacity loss from charging cycle wear,39.803164,-105.013543,"Denver, CO",Denver Mountain Nissan,39.7492,-104.9803,7.04,bijus.digital.world@gmail.com,+91 9380636750
1N4AZPD1600146,Leaf,12V Battery,12V Battery,Battery,0-10k,3-5yr,2025-01-23,2020-02-23,P0A7F,0,1,0,0.0923,AESC (Automotive Energy Supply),97330D39,88,0.12,Connector corrosion causing intermittent power loss,36.244495,-115.172593,"Las Vegas, NV",United Nissan,36.1799,-115.1298,8.6,bijus.digital.world@gmail.com,+91 9380636750
1N4AARJ1900147,Sentra,Battery Cable,Battery Cable,Battery,10-30k,<1yr,2025-06-12,2025-05-12,,0,0,0,0.0184,AESC (Automotive Energy Supply),97330D39,88,0.12,No failure detected,25.763322,-80.229998,"Miami, FL",Miami Beach Nissan,25.7717,-80.1818,5.43,bijus.digital.world@gmail.com,+91 9380636750
1N4AARA1000148,Sentra,Clutch,Clutch,Transmission,60k+,5+yr,2025-01-01,2018-12-11,P0751,1,1,0,0.0674,ZF Friedrichshafen NA,67A49191,72,0.28,Transmission control module software fault,32.773637,-96.820423,"Dallas, TX",Dallas Central Nissan,32.7867,-96.787,3.98,bijus.digital.world@gmail.com,+91 9380636750
1N4AAMB1600149,Sentra,Clutch,Clutch,Transmission,60k+,5+yr,2025-03-11,2020-03-11,,0,0,0,0.1029,Aisin AW North America,4FC24710,80,0.2,No failure detected,32.744988,-96.825108,"Dallas, TX",Dallas Central Nissan,32.7867,-96.787,6.27,bijus.digital.world@gmail.com,+91 9380636750
1N4AARF1100150,Sentra,Brake Rotor,Brake Rotor,Brakes,10-30k,1-3yr,2025-02-04,2023-08-04,,0,0,0,0.0348,Continental Automotive Systems,14B23416,78,0.22,No failure detected,36.101972,-115.066647,"Las Vegas, NV",United Nissan,36.1799,-115.1298,11.13,bijus.digital.world@gmail.com,+91 9380636750
1N4BGNA1700151,Ariya,Clutch,Clutch,Transmission,10-30k,5+yr,2025-03-26,2018-09-10,,0,0,0,0.0642,Aisin AW North America,4FC24710,80,0.2,No failure detected,33.369841,-112.058505,"Phoenix, AZ",Phoenix Valley Nissan,33.4584,-112.064,9.85,bijus.digital.world@gmail.com,+91 9380636750
1N4AZMF1800152,Leaf,Spare Tire,Spare Tire,Tires,30-60k,3-5yr,2025-06-19,2020-07-19,,0,0,0,0.1319,Goodyear Tire & Rubber,819C1E2D,85,0.15,No failure detected,37.793278,-122.343905,"San Francisco, CA",Bay Area Nissan Service Center,37.7849,-122.4094,7.33,bijus.digital.world@gmail.com,+91 9380636750
1N4AZRA1800153,Leaf,Brake Rotor,Brake Rotor,Brakes,0-10k,<1yr,2025-04-20,2024-08-20,,0,0,0,0.065,Continental Automotive Systems,14B23416,78,0.22,No failure detected,47.518632,-122.415704,"Seattle, WA",Seattle Pacific Nissan,47.6162,-122.3221,15.01,bijus.digital.world@gmail.com,+91 9380636750
